Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
33986,Channel Islands,United Kingdom,2020-02-04,0.0,0.0
10414,no_value,Cote d'Ivoire,2020-03-01,0.0,0.0
32413,Vermont,US,2020-02-27,0.0,0.0
5185,Nova Scotia,Canada,2020-03-16,5.0,0.0
7432,Henan,China,2020-02-12,1135.0,8.0
27389,Arkansas,US,2020-02-19,0.0,0.0
32915,West Virginia,US,2020-04-13,611.0,8.0
6560,Fujian,China,2020-03-23,313.0,1.0
19063,no_value,Malaysia,2020-02-15,22.0,0.0
13247,Martinique,France,2020-02-13,0.0,0.0
7034,Guizhou,China,2020-04-10,146.0,2.0
3090,no_value,Bolivia,2020-02-02,0.0,0.0
34738,no_value,United Kingdom,2020-04-12,84279.0,10612.0
21919,no_value,Norway,2020-02-21,0.0,0.0
1403,South Australia,Australia,2020-02-25,2.0,0.0
19455,no_value,Malta,2020-04-05,227.0,0.0
1534,Tasmania,Australia,2020-03-13,5.0,0.0
33351,no_value,Ukraine,2020-03-24,97.0,3.0
16669,no_value,Italy,2020-02-15,3.0,0.0
1303,Queensland,Australia,2020-03-10,18.0,0.0
34039,Channel Islands,United Kingdom,2020-03-28,97.0,1.0
2878,no_value,Benin,2020-02-18,0.0,0.0
13262,Martinique,France,2020-02-28,0.0,0.0
21273,no_value,Netherlands,2020-03-30,11750.0,864.0
14523,no_value,Germany,2020-03-06,670.0,0.0
7575,Hong Kong,China,2020-03-12,129.0,3.0
7915,Inner Mongolia,China,2020-03-10,75.0,1.0
15651,no_value,Honduras,2020-02-23,0.0,0.0
21726,no_value,Nigeria,2020-03-27,70.0,1.0
6450,Chongqing,China,2020-03-27,578.0,6.0
29917,Mississippi,US,2020-03-10,0.0,0.0
15581,no_value,Holy See,2020-04-07,7.0,0.0
1746,Western Australia,Australia,2020-02-26,0.0,0.0
32555,Virgin Islands,US,2020-03-26,17.0,0.0
3650,no_value,Bulgaria,2020-01-23,0.0,0.0
13160,Guadeloupe,France,2020-03-11,0.0,0.0
5322,Ontario,Canada,2020-04-08,5276.0,153.0
31491,Pennsylvania,US,2020-02-17,0.0,0.0
28619,Illinois,US,2020-01-26,0.0,0.0
4833,New Brunswick,Canada,2020-03-06,0.0,0.0
7872,Inner Mongolia,China,2020-01-27,11.0,0.0
24658,no_value,Singapore,2020-02-24,89.0,0.0
24784,no_value,Slovakia,2020-03-07,1.0,0.0
28056,Florida,US,2020-02-02,0.0,0.0
3324,no_value,Botswana,2020-02-08,0.0,0.0
13529,New Caledonia,France,2020-04-07,18.0,0.0
14849,no_value,Grenada,2020-02-19,0.0,0.0
16706,no_value,Italy,2020-03-23,63927.0,6077.0
32837,West Virginia,US,2020-01-26,0.0,0.0
26156,no_value,Taiwan*,2020-03-11,48.0,1.0
14775,no_value,Greece,2020-03-30,1212.0,43.0
3321,no_value,Botswana,2020-02-05,0.0,0.0
26717,no_value,Trinidad and Tobago,2020-03-02,0.0,0.0
155,no_value,Albania,2020-03-02,0.0,0.0
11710,no_value,Dominican Republic,2020-04-12,2967.0,173.0
743,no_value,Argentina,2020-03-20,128.0,3.0
18204,no_value,Liberia,2020-04-08,31.0,4.0
17818,no_value,Laos,2020-02-24,0.0,0.0
30628,New Jersey,US,2020-04-06,41090.0,1003.0
13387,Mayotte,France,2020-03-10,0.0,0.0
6810,Guangdong,China,2020-04-14,1564.0,8.0
21613,no_value,Niger,2020-03-28,10.0,1.0
7654,Hubei,China,2020-02-06,22112.0,618.0
20335,no_value,Morocco,2020-03-04,1.0,0.0
17863,no_value,Laos,2020-04-09,16.0,0.0
6676,Gansu,China,2020-03-25,136.0,2.0
8262,Jilin,China,2020-03-15,93.0,1.0
16104,no_value,Indonesia,2020-02-20,0.0,0.0
11525,no_value,Dominica,2020-02-01,0.0,0.0
35300,no_value,West Bank and Gaza,2020-04-04,217.0,1.0
7141,Hainan,China,2020-04-03,168.0,6.0
2420,no_value,Barbados,2020-02-16,0.0,0.0
6731,Guangdong,China,2020-01-26,111.0,0.0
31146,Ohio,US,2020-02-14,0.0,0.0
489,no_value,Angola,2020-02-23,0.0,0.0
19325,no_value,Mali,2020-03-20,0.0,0.0
609,no_value,Antigua and Barbuda,2020-02-29,0.0,0.0
33079,Wyoming,US,2020-02-09,0.0,0.0
27949,District of Columbia,US,2020-02-09,0.0,0.0
30841,New York,US,2020-03-22,15800.0,117.0
14211,no_value,Gabon,2020-04-05,21.0,1.0
1316,Queensland,Australia,2020-03-23,319.0,0.0
19401,no_value,Malta,2020-02-11,0.0,0.0
21268,no_value,Netherlands,2020-03-25,6412.0,356.0
5368,Prince Edward Island,Canada,2020-01-31,0.0,0.0
25681,no_value,Suriname,2020-02-21,0.0,0.0
21892,no_value,Norway,2020-01-25,0.0,0.0
6978,Guizhou,China,2020-02-14,140.0,1.0
5940,no_value,Chad,2020-02-02,0.0,0.0
32302,Utah,US,2020-03-01,0.0,0.0
31369,Oregon,US,2020-02-09,0.0,0.0
19788,no_value,Mexico,2020-03-27,585.0,8.0
15702,no_value,Honduras,2020-04-14,407.0,26.0
24690,no_value,Singapore,2020-03-27,732.0,2.0
17749,no_value,Kyrgyzstan,2020-04-09,280.0,4.0
7448,Henan,China,2020-02-28,1272.0,20.0
1517,Tasmania,Australia,2020-02-25,0.0,0.0
21824,no_value,North Macedonia,2020-03-11,7.0,0.0
32677,Virginia,US,2020-04-03,2012.0,46.0
15646,no_value,Honduras,2020-02-18,0.0,0.0
3593,no_value,Brunei,2020-03-20,78.0,0.0
523,no_value,Angola,2020-03-28,5.0,0.0
8108,Jiangxi,China,2020-02-04,476.0,0.0
14667,no_value,Ghana,2020-04-05,214.0,5.0
10654,no_value,Cuba,2020-03-13,4.0,0.0
23792,no_value,Saint Vincent and the Grenadines,2020-04-10,12.0,0.0
19057,no_value,Malaysia,2020-02-09,16.0,0.0
19229,no_value,Maldives,2020-04-07,19.0,0.0
1386,South Australia,Australia,2020-02-08,2.0,0.0
31725,Rhode Island,US,2020-02-23,0.0,0.0
23669,no_value,Saint Lucia,2020-04-01,13.0,0.0
23679,no_value,Saint Lucia,2020-04-11,15.0,0.0
18092,no_value,Lebanon,2020-04-10,609.0,20.0
24252,no_value,Senegal,2020-04-14,299.0,2.0
359,no_value,Andorra,2020-02-07,0.0,0.0
23601,no_value,Saint Lucia,2020-01-24,0.0,0.0
34506,Montserrat,United Kingdom,2020-04-08,9.0,0.0
1727,Western Australia,Australia,2020-02-07,0.0,0.0
7183,Hebei,China,2020-01-22,1.0,0.0
23439,no_value,Rwanda,2020-03-30,70.0,0.0
31021,North Dakota,US,2020-02-03,0.0,0.0
20607,no_value,Namibia,2020-04-17,16.0,0.0
29417,Maryland,US,2020-01-26,0.0,0.0
29320,Maine,US,2020-02-12,0.0,0.0
12379,no_value,Estonia,2020-03-28,645.0,1.0
2342,no_value,Bangladesh,2020-03-23,33.0,3.0
33767,British Virgin Islands,United Kingdom,2020-02-13,0.0,0.0
17560,no_value,Kuwait,2020-01-25,0.0,0.0
30439,New Hampshire,US,2020-01-22,0.0,0.0
10163,no_value,Congo (Kinshasa),2020-02-07,0.0,0.0
20135,no_value,Mongolia,2020-04-01,14.0,0.0
33896,Cayman Islands,United Kingdom,2020-02-28,0.0,0.0
14418,no_value,Georgia,2020-03-15,33.0,0.0
25907,no_value,Switzerland,2020-02-19,0.0,0.0
18275,no_value,Libya,2020-02-25,0.0,0.0
4752,Manitoba,Canada,2020-04-08,217.0,3.0
14275,no_value,Gambia,2020-02-15,0.0,0.0
16002,no_value,India,2020-03-03,5.0,0.0
9377,Tianjin,China,2020-02-19,130.0,3.0
11467,no_value,Djibouti,2020-03-28,14.0,0.0
184,no_value,Albania,2020-03-31,243.0,15.0
17834,no_value,Laos,2020-03-11,0.0,0.0
20945,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-13,3.0,0.0
30816,New York,US,2020-02-26,0.0,0.0
18521,no_value,Lithuania,2020-03-14,8.0,0.0
17717,no_value,Kyrgyzstan,2020-03-08,0.0,0.0
11907,no_value,Egypt,2020-03-12,67.0,1.0
10335,no_value,Costa Rica,2020-04-05,454.0,2.0
11235,no_value,Denmark,2020-03-24,1591.0,32.0
12594,no_value,Ethiopia,2020-03-15,1.0,0.0
11249,no_value,Denmark,2020-04-07,5071.0,203.0
29682,Michigan,US,2020-03-03,0.0,0.0
26369,no_value,Thailand,2020-02-25,37.0,0.0
27302,Arizona,US,2020-03-17,20.0,0.0
28285,Guam,US,2020-02-03,0.0,0.0
30137,Montana,US,2020-03-02,0.0,0.0
4726,Manitoba,Canada,2020-03-13,4.0,0.0
21466,no_value,Nicaragua,2020-02-24,0.0,0.0
7074,Hainan,China,2020-01-27,33.0,1.0
14507,no_value,Germany,2020-02-19,16.0,0.0
22629,no_value,Peru,2020-03-18,145.0,0.0
32612,Virginia,US,2020-01-29,0.0,0.0
17400,no_value,"Korea, South",2020-04-02,9976.0,169.0
5844,no_value,Central African Republic,2020-02-20,0.0,0.0
30460,New Hampshire,US,2020-02-12,0.0,0.0
20490,no_value,Mozambique,2020-04-14,28.0,0.0
29772,Minnesota,US,2020-02-08,0.0,0.0
10553,no_value,Croatia,2020-03-26,495.0,3.0
15564,no_value,Holy See,2020-03-21,1.0,0.0
34681,no_value,United Kingdom,2020-02-15,9.0,0.0
21615,no_value,Niger,2020-03-30,27.0,3.0
33645,Bermuda,United Kingdom,2020-02-05,0.0,0.0
16933,no_value,Japan,2020-03-22,1101.0,41.0
22707,no_value,Philippines,2020-02-11,3.0,1.0
5359,Prince Edward Island,Canada,2020-01-22,0.0,0.0
5485,Quebec,Canada,2020-02-03,0.0,0.0
3369,no_value,Botswana,2020-03-24,0.0,0.0
14269,no_value,Gambia,2020-02-09,0.0,0.0
21020,Curacao,Netherlands,2020-03-05,0.0,0.0
7255,Hebei,China,2020-04-03,326.0,6.0
13642,Reunion,France,2020-04-06,349.0,0.0
26052,no_value,Syria,2020-03-21,0.0,0.0
6087,no_value,Chile,2020-03-06,4.0,0.0
19995,no_value,Monaco,2020-03-06,1.0,0.0
27406,Arkansas,US,2020-03-07,0.0,0.0
14295,no_value,Gambia,2020-03-06,0.0,0.0
2239,no_value,Bahrain,2020-04-03,672.0,4.0
14560,no_value,Germany,2020-04-12,127854.0,3022.0
27944,District of Columbia,US,2020-02-04,0.0,0.0
33577,Anguilla,United Kingdom,2020-03-22,0.0,0.0
23328,no_value,Russia,2020-04-02,3548.0,30.0
30782,New York,US,2020-01-23,0.0,0.0
4844,New Brunswick,Canada,2020-03-17,8.0,0.0
27493,California,US,2020-02-09,0.0,0.0
6094,no_value,Chile,2020-03-13,43.0,0.0
9612,Xinjiang,China,2020-02-26,76.0,2.0
25721,no_value,Suriname,2020-04-01,10.0,0.0
1862,no_value,Austria,2020-02-28,3.0,0.0
12578,no_value,Ethiopia,2020-02-28,0.0,0.0
4419,no_value,Cameroon,2020-04-17,996.0,22.0
6544,Fujian,China,2020-03-07,296.0,1.0
13972,St Martin,France,2020-03-25,11.0,0.0
6521,Fujian,China,2020-02-13,279.0,0.0
19772,no_value,Mexico,2020-03-11,8.0,0.0
18698,no_value,MS Zaandam,2020-01-23,0.0,0.0
27136,Alaska,US,2020-01-25,0.0,0.0
34281,Gibraltar,United Kingdom,2020-04-11,129.0,0.0
6630,Gansu,China,2020-02-08,79.0,1.0
7683,Hubei,China,2020-03-06,67592.0,2931.0
20454,no_value,Mozambique,2020-03-09,0.0,0.0
30575,New Jersey,US,2020-02-13,0.0,0.0
15293,no_value,Guyana,2020-02-07,0.0,0.0
17183,no_value,Kazakhstan,2020-04-13,1091.0,12.0
22919,no_value,Portugal,2020-01-26,0.0,0.0
26145,no_value,Taiwan*,2020-02-29,39.0,1.0
20128,no_value,Mongolia,2020-03-25,10.0,0.0
2551,no_value,Belarus,2020-03-04,6.0,0.0
29126,Kentucky,US,2020-03-17,26.0,1.0
6122,no_value,Chile,2020-04-10,6501.0,65.0
22167,no_value,Pakistan,2020-03-12,20.0,0.0
4248,no_value,Cambodia,2020-02-20,1.0,0.0
8923,Shandong,China,2020-02-21,749.0,4.0
1275,Queensland,Australia,2020-02-11,5.0,0.0
35486,no_value,Zambia,2020-02-22,0.0,0.0
22197,no_value,Pakistan,2020-04-11,5011.0,86.0
11432,no_value,Djibouti,2020-02-22,0.0,0.0
6917,Guangxi,China,2020-04-07,254.0,2.0
27476,California,US,2020-01-23,0.0,0.0
25705,no_value,Suriname,2020-03-16,1.0,0.0
27858,Delaware,US,2020-03-03,0.0,0.0
15905,no_value,Iceland,2020-03-20,409.0,0.0
19302,no_value,Mali,2020-02-26,0.0,0.0
24108,no_value,Saudi Arabia,2020-03-15,103.0,0.0
29307,Maine,US,2020-01-30,0.0,0.0
19041,no_value,Malaysia,2020-01-24,0.0,0.0
31736,Rhode Island,US,2020-03-05,0.0,0.0
21257,no_value,Netherlands,2020-03-14,959.0,12.0
6997,Guizhou,China,2020-03-04,146.0,2.0
1071,New South Wales,Australia,2020-03-06,26.0,1.0
14652,no_value,Ghana,2020-03-21,19.0,1.0
25236,no_value,South Sudan,2020-03-03,0.0,0.0
65,no_value,Afghanistan,2020-03-26,94.0,4.0
21112,Sint Maarten,Netherlands,2020-02-12,0.0,0.0
7490,Henan,China,2020-04-10,1276.0,22.0
17247,no_value,Kenya,2020-02-23,0.0,0.0
982,Australian Capital Territory,Australia,2020-03-31,80.0,1.0
1543,Tasmania,Australia,2020-03-22,22.0,0.0
6578,Fujian,China,2020-04-10,351.0,1.0
19271,no_value,Mali,2020-01-26,0.0,0.0
9476,Tibet,China,2020-02-04,1.0,0.0
16084,no_value,Indonesia,2020-01-31,0.0,0.0
21795,no_value,North Macedonia,2020-02-11,0.0,0.0
33766,British Virgin Islands,United Kingdom,2020-02-12,0.0,0.0
6963,Guizhou,China,2020-01-30,12.0,0.0
24131,no_value,Saudi Arabia,2020-04-07,2795.0,41.0
34437,Montserrat,United Kingdom,2020-01-30,0.0,0.0
18255,no_value,Libya,2020-02-05,0.0,0.0
14720,no_value,Greece,2020-02-04,0.0,0.0
23407,no_value,Rwanda,2020-02-27,0.0,0.0
13577,Reunion,France,2020-02-01,0.0,0.0
33486,no_value,United Arab Emirates,2020-04-14,4933.0,28.0
16796,no_value,Jamaica,2020-02-28,0.0,0.0
21265,no_value,Netherlands,2020-03-22,4204.0,179.0
30908,North Carolina,US,2020-02-04,0.0,0.0
9085,Shanghai,China,2020-04-09,552.0,7.0
8740,Qinghai,China,2020-04-06,18.0,0.0
9714,Yunnan,China,2020-02-14,162.0,0.0
9637,Xinjiang,China,2020-03-22,76.0,3.0
15199,no_value,Guinea-Bissau,2020-02-27,0.0,0.0
18310,no_value,Libya,2020-03-31,10.0,0.0
15818,no_value,Hungary,2020-04-16,1652.0,142.0
10085,no_value,Congo (Brazzaville),2020-03-14,0.0,0.0
27660,Colorado,US,2020-04-02,3342.0,80.0
2592,no_value,Belarus,2020-04-14,3281.0,33.0
29691,Michigan,US,2020-03-12,2.0,0.0
28868,Iowa,US,2020-02-16,0.0,0.0
21809,no_value,North Macedonia,2020-02-25,0.0,0.0
19965,no_value,Monaco,2020-02-05,0.0,0.0
9,no_value,Afghanistan,2020-01-30,0.0,0.0
6696,Gansu,China,2020-04-14,139.0,2.0
1376,South Australia,Australia,2020-01-29,0.0,0.0
14789,no_value,Greece,2020-04-13,2145.0,99.0
24225,no_value,Senegal,2020-03-18,31.0,0.0
28182,Georgia,US,2020-02-14,0.0,0.0
7789,Hunan,China,2020-02-27,1017.0,4.0
5383,Prince Edward Island,Canada,2020-02-15,0.0,0.0
16567,no_value,Israel,2020-02-27,3.0,0.0
1218,Northern Territory,Australia,2020-04-08,28.0,0.0
11905,no_value,Egypt,2020-03-10,59.0,1.0
21105,Sint Maarten,Netherlands,2020-02-05,0.0,0.0
23143,no_value,Romania,2020-01-22,0.0,0.0
24648,no_value,Singapore,2020-02-14,67.0,0.0
2194,no_value,Bahrain,2020-02-18,0.0,0.0
16708,no_value,Italy,2020-03-25,74386.0,7503.0
31521,Pennsylvania,US,2020-03-18,152.0,0.0
12372,no_value,Estonia,2020-03-21,306.0,0.0
17492,no_value,Kosovo,2020-03-11,0.0,0.0
13295,Martinique,France,2020-04-01,135.0,3.0
33772,British Virgin Islands,United Kingdom,2020-02-18,0.0,0.0
21790,no_value,North Macedonia,2020-02-06,0.0,0.0
9636,Xinjiang,China,2020-03-21,76.0,3.0
24284,no_value,Serbia,2020-01-23,0.0,0.0
26400,no_value,Thailand,2020-03-27,1136.0,5.0
5707,Yukon,Canada,2020-01-28,0.0,0.0
24421,no_value,Seychelles,2020-02-15,0.0,0.0
14663,no_value,Ghana,2020-04-01,195.0,5.0
19527,no_value,Mauritania,2020-02-23,0.0,0.0
5834,no_value,Central African Republic,2020-02-10,0.0,0.0
9417,Tianjin,China,2020-03-30,174.0,3.0
8626,Ningxia,China,2020-04-06,75.0,0.0
10206,no_value,Congo (Kinshasa),2020-03-21,23.0,1.0
8360,Liaoning,China,2020-02-28,121.0,1.0
16799,no_value,Jamaica,2020-03-02,0.0,0.0
32101,Tennessee,US,2020-03-28,1511.0,7.0
2399,no_value,Barbados,2020-01-26,0.0,0.0
15131,no_value,Guinea,2020-04-13,319.0,0.0
9060,Shanghai,China,2020-03-15,353.0,3.0
24967,no_value,Somalia,2020-01-22,0.0,0.0
27365,Arkansas,US,2020-01-26,0.0,0.0
20649,no_value,Nepal,2020-02-05,1.0,0.0
30504,New Hampshire,US,2020-03-27,158.0,1.0
10109,no_value,Congo (Brazzaville),2020-04-07,45.0,5.0
7610,Hong Kong,China,2020-04-16,1017.0,4.0
13747,Saint Barthelemy,France,2020-03-28,5.0,0.0
19546,no_value,Mauritania,2020-03-13,0.0,0.0
31165,Ohio,US,2020-03-04,0.0,0.0
11367,no_value,Diamond Princess,2020-04-11,712.0,11.0
24402,no_value,Seychelles,2020-01-27,0.0,0.0
2187,no_value,Bahrain,2020-02-11,0.0,0.0
24936,no_value,Slovenia,2020-04-14,1220.0,56.0
31633,Puerto Rico,US,2020-03-16,5.0,0.0
10444,no_value,Cote d'Ivoire,2020-03-31,179.0,1.0
2667,no_value,Belgium,2020-03-06,109.0,0.0
11142,Greenland,Denmark,2020-04-14,11.0,0.0
32287,Utah,US,2020-02-15,0.0,0.0
8593,Ningxia,China,2020-03-04,75.0,0.0
25228,no_value,South Sudan,2020-02-24,0.0,0.0
21923,no_value,Norway,2020-02-25,0.0,0.0
3923,no_value,Burma,2020-03-08,0.0,0.0
31063,North Dakota,US,2020-03-16,1.0,0.0
5520,Quebec,Canada,2020-03-09,4.0,0.0
6046,no_value,Chile,2020-01-25,0.0,0.0
18387,no_value,Liechtenstein,2020-02-23,0.0,0.0
24758,no_value,Slovakia,2020-02-10,0.0,0.0
7359,Heilongjiang,China,2020-03-24,484.0,13.0
28979,Kansas,US,2020-02-13,0.0,0.0
14607,no_value,Ghana,2020-02-05,0.0,0.0
33583,Anguilla,United Kingdom,2020-03-28,2.0,0.0
28850,Iowa,US,2020-01-29,0.0,0.0
915,Australian Capital Territory,Australia,2020-01-24,0.0,0.0
6226,Anhui,China,2020-03-31,990.0,6.0
21607,no_value,Niger,2020-03-22,2.0,0.0
29606,Massachusetts,US,2020-04-10,20974.0,599.0
35272,no_value,West Bank and Gaza,2020-03-07,16.0,0.0
33258,no_value,Uganda,2020-04-14,55.0,0.0
8724,Qinghai,China,2020-03-21,18.0,0.0
21002,Curacao,Netherlands,2020-02-16,0.0,0.0
31846,South Carolina,US,2020-03-01,0.0,0.0
19973,no_value,Monaco,2020-02-13,0.0,0.0
9986,no_value,Colombia,2020-03-29,702.0,10.0
14031,no_value,France,2020-01-30,5.0,0.0
33479,no_value,United Arab Emirates,2020-04-07,2359.0,12.0
32991,Wisconsin,US,2020-03-06,0.0,0.0
25391,no_value,Spain,2020-04-13,170099.0,17756.0
11858,no_value,Egypt,2020-01-23,0.0,0.0
23614,no_value,Saint Lucia,2020-02-06,0.0,0.0
28319,Guam,US,2020-03-08,0.0,0.0
20138,no_value,Mongolia,2020-04-04,14.0,0.0
17166,no_value,Kazakhstan,2020-03-27,150.0,1.0
22868,no_value,Poland,2020-03-29,1862.0,22.0
24062,no_value,Saudi Arabia,2020-01-29,0.0,0.0
27428,Arkansas,US,2020-03-29,426.0,6.0
24573,no_value,Sierra Leone,2020-03-24,0.0,0.0
22485,no_value,Paraguay,2020-02-17,0.0,0.0
13805,Saint Pierre and Miquelon,France,2020-02-01,0.0,0.0
29702,Michigan,US,2020-03-23,1329.0,15.0
18883,no_value,Madagascar,2020-04-03,70.0,0.0
26970,no_value,Turkey,2020-03-27,5698.0,92.0
21834,no_value,North Macedonia,2020-03-21,85.0,0.0
7711,Hubei,China,2020-04-03,67802.0,3203.0
28674,Illinois,US,2020-03-21,753.0,6.0
6170,Anhui,China,2020-02-04,480.0,0.0
12563,no_value,Ethiopia,2020-02-13,0.0,0.0
35260,no_value,West Bank and Gaza,2020-02-24,0.0,0.0
11476,no_value,Djibouti,2020-04-06,90.0,0.0
31295,Oklahoma,US,2020-03-20,49.0,1.0
18199,no_value,Liberia,2020-04-03,7.0,0.0
14038,no_value,France,2020-02-06,6.0,0.0
28671,Illinois,US,2020-03-18,162.0,1.0
16890,no_value,Japan,2020-02-08,25.0,0.0
28871,Iowa,US,2020-02-19,0.0,0.0
19457,no_value,Malta,2020-04-07,293.0,0.0
6284,Beijing,China,2020-02-04,228.0,1.0
18744,no_value,MS Zaandam,2020-03-09,0.0,0.0
30905,North Carolina,US,2020-02-01,0.0,0.0
16436,no_value,Ireland,2020-02-10,0.0,0.0
29458,Maryland,US,2020-03-07,0.0,0.0
24436,no_value,Seychelles,2020-03-01,0.0,0.0
8049,Jiangsu,China,2020-03-30,645.0,0.0
30503,New Hampshire,US,2020-03-26,137.0,1.0
15294,no_value,Guyana,2020-02-08,0.0,0.0
22539,no_value,Paraguay,2020-04-11,133.0,6.0
9175,Shanxi,China,2020-03-16,133.0,0.0
27937,District of Columbia,US,2020-01-28,0.0,0.0
6675,Gansu,China,2020-03-24,136.0,2.0
13872,Saint Pierre and Miquelon,France,2020-04-08,1.0,0.0
25903,no_value,Switzerland,2020-02-15,0.0,0.0
13054,French Polynesia,France,2020-03-19,6.0,0.0
18547,no_value,Lithuania,2020-04-09,955.0,16.0
12795,no_value,Finland,2020-02-17,1.0,0.0
19630,no_value,Mauritius,2020-02-12,0.0,0.0
30858,New York,US,2020-04-08,151061.0,6268.0
31853,South Carolina,US,2020-03-08,0.0,0.0
15206,no_value,Guinea-Bissau,2020-03-05,0.0,0.0
10658,no_value,Cuba,2020-03-17,5.0,0.0
19520,no_value,Mauritania,2020-02-16,0.0,0.0
31622,Puerto Rico,US,2020-03-05,0.0,0.0
13120,Guadeloupe,France,2020-01-31,0.0,0.0
29721,Michigan,US,2020-04-11,23605.0,1384.0
26296,no_value,Tanzania,2020-04-06,24.0,1.0
5142,Nova Scotia,Canada,2020-02-02,0.0,0.0
7824,Hunan,China,2020-04-02,1019.0,4.0
15184,no_value,Guinea-Bissau,2020-02-12,0.0,0.0
2,no_value,Afghanistan,2020-01-23,0.0,0.0
19069,no_value,Malaysia,2020-02-21,22.0,0.0
24297,no_value,Serbia,2020-02-05,0.0,0.0
29193,Louisiana,US,2020-01-30,0.0,0.0
11113,Greenland,Denmark,2020-03-16,1.0,0.0
23503,no_value,Saint Kitts and Nevis,2020-02-09,0.0,0.0
14726,no_value,Greece,2020-02-10,0.0,0.0
8097,Jiangxi,China,2020-01-24,18.0,0.0
9242,Sichuan,China,2020-01-29,108.0,1.0
7719,Hubei,China,2020-04-11,67803.0,3219.0
701,no_value,Argentina,2020-02-07,0.0,0.0
24057,no_value,Saudi Arabia,2020-01-24,0.0,0.0
5962,no_value,Chad,2020-02-24,0.0,0.0
4832,New Brunswick,Canada,2020-03-05,0.0,0.0
3144,no_value,Bolivia,2020-03-27,61.0,0.0
21004,Curacao,Netherlands,2020-02-18,0.0,0.0
13513,New Caledonia,France,2020-03-22,4.0,0.0
17803,no_value,Laos,2020-02-09,0.0,0.0
5296,Ontario,Canada,2020-03-13,74.0,0.0
8351,Liaoning,China,2020-02-19,121.0,1.0
25695,no_value,Suriname,2020-03-06,0.0,0.0
7695,Hubei,China,2020-03-18,67800.0,3122.0
18425,no_value,Liechtenstein,2020-04-01,68.0,0.0
24355,no_value,Serbia,2020-04-03,1476.0,39.0
35611,no_value,Zimbabwe,2020-03-04,0.0,0.0
19986,no_value,Monaco,2020-02-26,0.0,0.0
13417,Mayotte,France,2020-04-09,184.0,2.0
16792,no_value,Jamaica,2020-02-24,0.0,0.0
16446,no_value,Ireland,2020-02-20,0.0,0.0
1515,Tasmania,Australia,2020-02-23,0.0,0.0
32907,West Virginia,US,2020-04-05,324.0,3.0
21959,no_value,Norway,2020-04-01,4863.0,44.0
29131,Kentucky,US,2020-03-22,103.0,3.0
12938,French Guiana,France,2020-03-17,11.0,0.0
15522,no_value,Holy See,2020-02-08,0.0,0.0
26630,no_value,Togo,2020-03-29,25.0,1.0
30715,New Mexico,US,2020-03-10,0.0,0.0
20780,Aruba,Netherlands,2020-02-22,0.0,0.0
6649,Gansu,China,2020-02-27,91.0,2.0
21476,no_value,Nicaragua,2020-03-05,0.0,0.0
14624,no_value,Ghana,2020-02-22,0.0,0.0
30498,New Hampshire,US,2020-03-21,55.0,0.0
11928,no_value,Egypt,2020-04-02,865.0,58.0
28049,Florida,US,2020-01-26,0.0,0.0
26291,no_value,Tanzania,2020-04-01,20.0,1.0
23154,no_value,Romania,2020-02-02,0.0,0.0
288,no_value,Algeria,2020-03-21,139.0,15.0
16917,no_value,Japan,2020-03-06,420.0,6.0
13359,Mayotte,France,2020-02-11,0.0,0.0
25617,no_value,Sudan,2020-04-11,19.0,2.0
15420,no_value,Haiti,2020-02-20,0.0,0.0
7336,Heilongjiang,China,2020-03-01,480.0,13.0
4526,Alberta,Canada,2020-04-10,1451.0,32.0
5421,Prince Edward Island,Canada,2020-03-24,3.0,0.0
13036,French Polynesia,France,2020-03-01,0.0,0.0
20429,no_value,Mozambique,2020-02-13,0.0,0.0
6861,Guangxi,China,2020-02-11,215.0,1.0
14369,no_value,Georgia,2020-01-26,0.0,0.0
11939,no_value,Egypt,2020-04-13,2190.0,164.0
10339,no_value,Costa Rica,2020-04-09,539.0,3.0
11301,no_value,Diamond Princess,2020-02-05,0.0,0.0
5822,no_value,Central African Republic,2020-01-29,0.0,0.0
32993,Wisconsin,US,2020-03-08,0.0,0.0
22136,no_value,Pakistan,2020-02-10,0.0,0.0
33344,no_value,Ukraine,2020-03-17,14.0,2.0
23649,no_value,Saint Lucia,2020-03-12,0.0,0.0
33891,Cayman Islands,United Kingdom,2020-02-23,0.0,0.0
34605,Turks and Caicos Islands,United Kingdom,2020-03-24,0.0,0.0
8699,Qinghai,China,2020-02-25,18.0,0.0
17233,no_value,Kenya,2020-02-09,0.0,0.0
24766,no_value,Slovakia,2020-02-18,0.0,0.0
1537,Tasmania,Australia,2020-03-16,7.0,0.0
32871,West Virginia,US,2020-02-29,0.0,0.0
934,Australian Capital Territory,Australia,2020-02-12,0.0,0.0
15354,no_value,Guyana,2020-04-08,37.0,6.0
8345,Liaoning,China,2020-02-13,117.0,1.0
35460,no_value,Zambia,2020-01-27,0.0,0.0
14623,no_value,Ghana,2020-02-21,0.0,0.0
3801,no_value,Burkina Faso,2020-02-29,0.0,0.0
21580,no_value,Niger,2020-02-24,0.0,0.0
7839,Hunan,China,2020-04-17,1019.0,4.0
2757,no_value,Belize,2020-02-11,0.0,0.0
10797,no_value,Cyprus,2020-04-11,616.0,10.0
34271,Gibraltar,United Kingdom,2020-04-01,81.0,0.0
